date,m2,hy_spread,fed_balance,tga,rrp,net_liquidity,reserve_balance,stealth_signal,stealth_absorb_weeks,net_liq_decline_weeks,stealth_alert,sp500
2026-01-18,22429.3,2.65,6581700.0,779175.0,1222.0,5.8025,,neutral,,,,6940.01
2026-01-19,22429.3,2.65,6581700.0,779175.0,1222.0,5.8025,,neutral,,,,6940.01
2026-01-20,22429.3,2.73,6581700.0,779175.0,3506.0,5.8025,,neutral,,,,6796.86
2026-01-21,22429.3,2.69,6584580.0,869261.0,3344.0,5.7153,,supply,,,,6875.62
2026-01-22,22429.3,2.64,6584580.0,869261.0,2058.0,5.7153,,supply,,,,6913.35
2026-01-23,22429.3,2.68,6584580.0,869261.0,927.0,5.7153,,supply,,,,6915.61
2026-01-24,22429.3,2.68,6584580.0,869261.0,927.0,5.7153,,neutral,,,,6915.61
2026-01-25,22429.3,2.68,6584580.0,869261.0,927.0,5.7153,,neutral,,,,6915.61
2026-01-26,22429.3,2.69,6584580.0,869261.0,1489.0,5.7153,,neutral,,,,6950.23
2026-01-27,22429.3,2.71,6584580.0,869261.0,1253.0,5.7153,,supply,,,,6978.6
2026-01-28,22429.3,2.72,6587568.0,923042.0,1103.0,5.6645,,supply,,,,6978.03
2026-01-29,22429.3,2.77,6587568.0,923042.0,2852.0,5.6645,,neutral,,,,6969.01
2026-01-30,22429.3,2.8,6587568.0,923042.0,9629.0,5.6645,,neutral,,,,6939.03
2026-01-31,22429.3,2.88,6587568.0,923042.0,9629.0,5.6645,,neutral,,,,6939.03
2026-02-01,22627.3,2.88,6587568.0,923042.0,9629.0,5.6645,,neutral,,,,6939.03
2026-02-02,22627.3,2.81,6587568.0,923042.0,10415.0,5.6645,,neutral,,,,6976.44
2026-02-03,22627.3,2.85,6587568.0,923042.0,1785.0,5.6645,,supply,,,,6917.81
2026-02-04,22627.3,2.86,6605909.0,908773.0,2414.0,5.6971,,supply,,,,6882.72
2026-02-05,22627.3,2.97,6605909.0,908773.0,1748.0,5.6971,,supply,,,,6798.4
2026-02-06,22627.3,2.87,6605909.0,908773.0,3111.0,5.6971,,neutral,,,,6932.3
2026-02-07,22627.3,2.87,6605909.0,908773.0,3111.0,5.6971,,neutral,,,,6932.3
2026-02-08,22627.3,2.87,6605909.0,908773.0,3111.0,5.6971,,neutral,,,,6932.3
2026-02-09,22627.3,2.84,6605909.0,908773.0,1306.0,5.6971,,supply,,,,6964.82
2026-02-10,22627.3,2.86,6605909.0,908773.0,1447.0,5.6971,,neutral,,,,6941.81
2026-02-11,22627.3,2.84,6622382.0,915306.0,1048.0,5.7071,,supply,,,,6941.47
2026-02-12,22627.3,2.92,6622382.0,915306.0,2844.0,5.7071,,neutral,,,,6832.76
2026-02-13,22627.3,2.95,6622382.0,915306.0,377.0,5.7071,,supply,,,,6836.17
2026-02-14,22627.3,2.95,6622382.0,915306.0,377.0,5.7071,,neutral,,,,6836.17
2026-02-15,22627.3,2.95,6622382.0,915306.0,377.0,5.7071,,neutral,,,,6836.17
2026-02-16,22627.3,2.94,6622382.0,915306.0,377.0,5.7071,,neutral,,,,6836.17
2026-02-17,22627.3,2.94,6622382.0,915306.0,441.0,5.7071,,neutral,,,,6843.22
2026-02-18,22627.3,2.86,6613395.0,912727.0,856.0,5.7007,,supply,,,,6881.31
2026-02-19,22627.3,2.88,6613395.0,912727.0,632.0,5.7007,,supply,,,,6861.89
2026-02-20,22627.3,2.86,6613395.0,912727.0,496.0,5.7007,,supply,,,,6909.51
2026-02-21,22627.3,2.86,6613395.0,912727.0,496.0,5.7007,,neutral,,,,6909.51
2026-02-22,22627.3,2.86,6613395.0,912727.0,496.0,5.7007,,neutral,,,,6909.51
2026-02-23,22627.3,2.95,6613395.0,912727.0,877.0,5.7007,,neutral,,,,6837.75
2026-02-24,22627.3,2.97,6613395.0,912727.0,917.0,5.7007,,neutral,,,,6890.07
2026-02-25,22627.3,2.94,6613797.0,887612.0,1159.0,5.7262,,supply,,,,6946.13
2026-02-26,22627.3,2.98,6613797.0,887612.0,3796.0,5.7262,,neutral,,,,6908.86
2026-02-27,22627.3,3.1,6613797.0,887612.0,16318.0,5.7262,,neutral,,,,6878.88
2026-02-28,22627.3,3.12,6613797.0,887612.0,16318.0,5.7262,,neutral,,,,6878.88
2026-03-01,22686.0,3.12,6613797.0,887612.0,16318.0,5.7262,,neutral,,,,6878.88
2026-03-02,22686.0,3.03,6613797.0,887612.0,627.0,5.7262,,supply,,,,6881.62
2026-03-03,22686.0,3.08,6613797.0,887612.0,1203.0,5.7262,,neutral,,,,6816.63
2026-03-04,22686.0,2.97,6628894.0,832053.0,877.0,5.7968,,supply,,,,6869.5
2026-03-05,22686.0,3.0,6628894.0,832053.0,2793.0,5.7968,,neutral,,,,6830.71
2026-03-06,22686.0,3.13,6628894.0,832053.0,1512.0,5.7968,,supply,,,,6740.02
2026-03-07,22686.0,3.13,6628894.0,832053.0,1512.0,5.7968,,neutral,,,,6740.02
2026-03-08,22686.0,3.13,6628894.0,832053.0,1512.0,5.7968,,neutral,,,,6740.02
2026-03-09,22686.0,3.19,6628894.0,832053.0,332.0,5.7968,,supply,,,,6795.99
2026-03-10,22686.0,3.06,6628894.0,832053.0,278.0,5.7968,,supply,,,,6781.48
2026-03-11,22686.0,3.09,6646344.0,838186.0,552.0,5.8082,,absorb,,,,6775.8
2026-03-12,22686.0,3.17,6646344.0,838186.0,137.0,5.8082,,supply,,,,6672.62
2026-03-13,22686.0,3.28,6646344.0,838186.0,427.0,5.8082,,neutral,,,,6632.19
2026-03-14,22686.0,3.28,6646344.0,838186.0,427.0,5.8082,,neutral,,,,6632.19
2026-03-15,22686.0,3.28,6646344.0,838186.0,427.0,5.8082,,neutral,,,,6632.19
2026-03-16,22686.0,3.27,6646344.0,838186.0,582.0,5.8082,,neutral,,,,6699.38
2026-03-17,22686.0,3.22,6646344.0,838186.0,797.0,5.8082,,neutral,,,,6716.09
2026-03-18,22686.0,3.2,6655939.0,853052.0,698.0,5.8029,,supply,,,,6624.7
2026-03-19,22686.0,3.27,6655939.0,853052.0,637.0,5.8029,,supply,,,,6606.49
2026-03-20,22686.0,3.24,6655939.0,853052.0,822.0,5.8029,,neutral,,,,6506.48
2026-03-21,22686.0,3.24,6655939.0,853052.0,822.0,5.8029,,neutral,,,,6506.48
2026-03-22,22686.0,3.24,6655939.0,853052.0,822.0,5.8029,,neutral,,,,6506.48
2026-03-23,22686.0,3.19,6655939.0,853052.0,857.0,5.8029,,neutral,,,,6581.0
2026-03-24,22686.0,3.19,6655939.0,853052.0,1123.0,5.8029,,neutral,,,,6556.37
2026-03-25,22686.0,3.17,6657161.0,874077.0,777.0,5.7831,,supply,,,,6591.9
2026-03-26,22686.0,3.21,6657161.0,874077.0,885.0,5.7831,,neutral,,,,6477.16
2026-03-27,22686.0,3.42,6657161.0,874077.0,992.0,5.7831,,neutral,,,,6368.85
2026-03-28,22686.0,3.42,6657161.0,874077.0,992.0,5.7831,,neutral,,,,6368.85
2026-03-29,22686.0,3.42,6657161.0,874077.0,992.0,5.7831,,neutral,,,,6368.85
2026-03-30,22686.0,3.46,6657161.0,874077.0,752.0,5.7831,,supply,,,,6343.72
2026-03-31,22686.0,3.28,6657161.0,874077.0,15782.0,5.7831,,neutral,,,,6528.52
2026-04-01,22686.0,3.16,6675344.0,847718.0,2107.0,5.8276,,supply,,,,6575.32
2026-04-02,22686.0,3.17,6675344.0,847718.0,327.0,5.8276,,supply,,,,6582.69
2026-04-03,22686.0,3.13,6675344.0,847718.0,327.0,5.8276,,neutral,,,,6582.69
2026-04-04,22686.0,3.13,6675344.0,847718.0,327.0,5.8276,,neutral,,,,6582.69
2026-04-05,22686.0,3.13,6675344.0,847718.0,327.0,5.8276,,neutral,,,,6582.69
2026-04-06,22686.0,3.05,6675344.0,847718.0,227.0,5.8276,,supply,,,,6611.83
2026-04-07,22686.0,3.12,6675344.0,847718.0,15345.0,5.8276,,neutral,,,,6616.85
2026-04-08,22686.0,2.94,6693871.0,748376.0,177.0,5.9455,,supply,,,,6782.81
2026-04-09,22686.0,2.9,6693871.0,748376.0,402.0,5.9455,,neutral,,,,6824.66
2026-04-10,22686.0,2.94,6693871.0,748376.0,507.0,5.9455,,neutral,,,,6816.89
2026-04-11,22686.0,2.94,6693871.0,748376.0,507.0,5.9455,,neutral,,,,6816.89
2026-04-12,22686.0,2.94,6693871.0,748376.0,507.0,5.9455,,neutral,,,,6816.89
2026-04-13,22686.0,2.95,6693871.0,748376.0,227.0,5.9455,,supply,,,,6886.24
2026-04-14,22686.0,2.84,6693871.0,748376.0,306.0,5.9455,,neutral,,,,6967.38
2026-04-15,22686.0,2.85,6705696.0,751354.0,223.0,5.9543,,supply,,,,7022.95
2026-04-16,,2.86,6705696.0,751354.0,158.0,5.9543,,supply,,,,7041.28
2026-04-17,,2.83,6705696.0,751354.0,137.0,5.9543,,supply,,,,7126.06
2026-04-18,,2.83,6705696.0,751354.0,137.0,5.9543,,neutral,,,,7126.06
2026-04-19,,2.83,6705696.0,751354.0,137.0,5.9543,,neutral,,,,7126.06
2026-04-20,,2.87,6705696.0,751354.0,503.0,5.9543,,neutral,,,,7109.14
2026-04-21,,2.85,6705696.0,751354.0,807.0,5.9543,,neutral,,,,7064.01
2026-04-22,,2.84,6707419.0,1005968.0,538.0,5.7015,,supply,,,,7137.9
2026-04-23,,2.86,6707419.0,1005968.0,114.0,5.7015,,supply,,,,7108.4
2026-04-24,,2.86,6707419.0,1005968.0,82.0,5.7015,,supply,,,,7165.08
2026-04-25,,2.86,6707419.0,1005968.0,82.0,5.7015,,neutral,,,,7165.08
2026-04-26,,2.86,6707419.0,1005968.0,82.0,5.7015,,neutral,,,,7165.08
2026-04-27,,2.84,6707419.0,1005968.0,363.0,5.7015,,neutral,,,,7173.91
2026-04-28,,2.85,6707419.0,1005968.0,643.0,5.7015,,neutral,,,,7138.8
2026-04-29,,2.82,6699950.0,981929.0,747.0,5.718,,supply,,,,7135.95
2026-04-30,,2.83,6699950.0,981929.0,8261.0,5.718,,neutral,,,,7209.01
2026-05-01,,2.77,6699950.0,981929.0,607.0,5.718,,supply,,,,7230.12
2026-05-02,,2.77,6699950.0,981929.0,607.0,5.718,,neutral,,,,7230.12
2026-05-03,,2.77,6699950.0,981929.0,607.0,5.718,,neutral,,,,7230.12
2026-05-04,,2.78,6699950.0,981929.0,618.0,5.718,,neutral,,,,7200.75
2026-05-05,,2.77,6699950.0,981929.0,1122.0,5.718,,neutral,,,,7259.22
2026-05-06,,2.75,6709505.0,877761.0,1633.0,5.8317,,supply,,,,7365.12
2026-05-07,,2.79,6709505.0,877761.0,773.0,5.8317,,supply,,,,7337.11
2026-05-08,,2.81,6709505.0,877761.0,787.0,5.8317,,neutral,,,,7398.93
2026-05-09,,2.81,6709505.0,877761.0,787.0,5.8317,,neutral,,,,7398.93
2026-05-10,,2.81,6709505.0,877761.0,787.0,5.8317,,neutral,,,,7398.93
2026-05-11,,2.79,6709505.0,877761.0,1133.0,5.8317,,neutral,,,,7412.84
2026-05-12,,2.82,6709505.0,877761.0,1199.0,5.8317,,neutral,,,,7400.96
2026-05-13,,2.82,6728502.0,838584.0,3719.0,5.8899,,supply,,,,7444.25
2026-05-14,,2.76,6728502.0,838584.0,2034.0,5.8899,,supply,,,,7501.24
2026-05-15,,2.8,6728502.0,838584.0,647.0,5.8899,,supply,,,,7408.5
2026-05-16,22686.0,2.76,6728502.0,838584.0,647.0,5.8893,,neutral,,,,7408.5
2026-05-17,22686.0,2.76,6728502.0,838584.0,647.0,5.8893,,neutral,,,,7408.5
2026-05-18,22686.0,2.83,6728502.0,838584.0,7193.0,5.8827,,neutral,,,,7403.05
2026-05-19,22686.0,2.86,6728502.0,838584.0,12911.0,5.877,,neutral,,,,7353.61
2026-05-20,22686.0,2.8,6728502.0,838584.0,24867.0,5.8651,,neutral,,,,7432.97
2026-05-21,22686.0,2.78,6713643.0,781293.0,3281.0,5.9291,,supply,,,,7445.72
2026-05-22,22686.0,2.78,6713643.0,781293.0,965.0,5.9314,3106715000.0,supply,,,,7473.47
2026-05-23,22686.0,2.78,6713643.0,781293.0,965.0,5.9314,3106715000.0,neutral,,,,7473.47
2026-05-24,22686.0,2.78,6713643.0,781293.0,965.0,5.9314,3106715000.0,neutral,,,,7473.47
2026-05-25,22686.0,2.74,6713643.0,781293.0,965.0,5.9314,3106715000.0,neutral,,,,7473.47
2026-05-26,22804.5,2.72,6713643.0,781293.0,1787.0,5.9306,3106715000.0,neutral,,,,7519.12
2026-05-27,22804.5,2.72,6713643.0,781293.0,1853.0,5.9305,3106715000.0,neutral,,,,7520.36
2026-05-29,22804.5,2.72,6704383.0,830296.0,11677.0,5.8624,3067025000.0,absorb,,,,7580.06
2026-05-30,,2.72,,830296.0,,,3067025000.0,neutral,,,,7580.06
2026-05-31,22804.5,2.74,6704383.0,,11677.0,,3067025000.0,neutral,0,3,実質的にTIGHTENINGに近い状態（NET流動性3週連続減少）,7580.06
2026-06-01,22804.5,2.72,,830296.0,1302.0,,,supply,0,3,実質的にTIGHTENINGに近い状態（NET流動性3週連続減少）,7599.96
2026-06-03,22804.5,2.72,6704383.0,830296.0,2502.0,5.8716,3067025000.0,neutral,0,0,,7553.68
2026-06-04,22804.5,2.75,6704383.0,830296.0,2062.0,5.872,3067025.0,supply,0,0,,7584.31
2026-06-05,22804.5,2.74,6711495.0,875713.0,761.0,5.835,3045654.0,supply,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7383.74
2026-06-06,22804.5,2.74,6711495.0,875713.0,761.0,5.835,3045654.0,neutral,0,0,,7383.74
2026-06-07,22804.5,2.74,6711495.0,875713.0,761.0,5.835,3045654.0,neutral,0,0,,7383.74
2026-06-08,22804.5,2.76,6711495.0,875713.0,1832.0,5.8339,3045654.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7405.73
2026-06-09,22804.5,2.75,6711495.0,875713.0,577.0,5.8352,3045654.0,supply,0,0,,7386.65
2026-06-10,22804.5,2.78,6711495.0,875713.0,387.0,5.8354,3045654.0,supply,0,0,,7266.99
2026-06-11,22804.5,2.8,6725397.0,828122.0,460.0,5.8968,3111454.0,supply,0,0,,7394.3
2026-06-12,22804.5,2.78,6725397.0,828122.0,454.0,5.8968,3111454.0,supply,0,0,,7431.46
2026-06-13,22804.5,2.78,6725397.0,828122.0,454.0,5.8968,3111454.0,neutral,0,0,,7431.46
2026-06-14,22804.5,2.78,6725397.0,828122.0,454.0,5.8968,3111454.0,neutral,0,0,,7431.46
2026-06-16,22804.5,2.66,6725397.0,828122.0,10721.0,5.8866,3111454.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7511.35
2026-06-17,22804.5,2.71,6725397.0,828122.0,6828.0,5.8904,3111454.0,supply,0,0,,7420.1
2026-06-19,22804.5,2.63,6736424.0,880713.0,251.0,5.8555,2936355.0,supply,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7500.58
2026-06-20,22804.5,2.63,6736424.0,880713.0,251.0,5.8555,2936355.0,neutral,0,0,,7500.58
2026-06-21,22804.5,2.63,6736424.0,880713.0,251.0,5.8555,2936355.0,neutral,0,0,,7500.58
2026-06-22,22804.5,2.66,6736424.0,880713.0,3925.0,5.8518,2936355.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7472.79
2026-06-23,23052.3,2.65,6736424.0,880713.0,6484.0,5.8492,2936355.0,neutral,0,2,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7365.46
2026-06-24,23052.3,2.71,6736424.0,880713.0,4534.0,5.8512,2936355.0,supply,0,0,,7358.22
2026-06-25,23052.3,2.76,6735645.0,918696.0,5718.0,5.8112,2954465.0,absorb,1,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7357.49
2026-06-26,23052.3,2.78,6735645.0,918696.0,6426.0,5.8105,2954465.0,neutral,0,2,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7354.02
2026-06-27,23052.3,2.78,6735645.0,918696.0,6426.0,5.8105,2954465.0,neutral,0,0,,7354.02
2026-06-28,23052.3,2.78,6735645.0,918696.0,6426.0,5.8105,2954465.0,neutral,0,0,,7354.02
2026-06-29,23052.3,2.83,6735645.0,918696.0,3546.0,5.8134,2954465.0,supply,0,0,,7440.43
2026-06-30,23052.3,2.8,6735645.0,918696.0,26900.0,5.79,2954465.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7499.36
2026-07-01,23052.3,2.75,6735645.0,918696.0,1001.0,5.8159,2954465.0,supply,0,0,,7483.23
2026-07-02,23052.3,2.74,6724564.0,880237.0,2175.0,5.8422,3077019.0,supply,0,0,,7483.24
2026-07-03,23052.3,2.75,6724564.0,880237.0,2175.0,5.8422,3077019.0,neutral,0,0,,7483.24
2026-07-04,23052.3,2.75,6724564.0,880237.0,2175.0,5.8422,3077019.0,neutral,0,0,,7483.24
2026-07-05,23052.3,2.75,6724564.0,880237.0,2175.0,5.8422,3077019.0,neutral,0,0,,7483.24
2026-07-06,23052.3,2.74,6724564.0,880237.0,2719.0,5.8416,3077019.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7537.43
2026-07-07,23052.3,2.72,6724564.0,880237.0,4484.0,5.8398,3077019.0,neutral,0,2,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7503.85
2026-07-08,23052.3,2.67,6724564.0,880237.0,3347.0,5.841,3077019.0,supply,0,0,,7482.71
2026-07-09,23052.3,2.7,6735609.0,774062.0,5772.0,5.9558,3137377.0,supply,0,0,,7543.64
2026-07-10,23052.3,2.7,6735609.0,774062.0,545.0,5.961,3137377.0,supply,0,0,,7575.39
2026-07-13,23052.3,2.69,6735609.0,774062.0,795.0,5.9608,3137377.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7515.34
2026-07-14,23052.3,2.69,6735609.0,774062.0,278.0,5.9613,3137377.0,supply,0,0,,7543.59
2026-07-15,23052.3,2.72,6735609.0,774062.0,151.0,5.9614,3137377.0,supply,0,0,,7572.4
2026-07-16,23052.3,2.71,6743028.0,756218.0,125.0,5.9867,3100448.0,supply,0,0,,7533.77
2026-07-17,23052.3,2.71,6743028.0,756218.0,100.0,5.9867,3100448.0,supply,0,0,,7457.69
2026-07-20,23052.3,2.73,6743028.0,756218.0,30.0,5.9868,3100448.0,supply,0,0,,7443.28
2026-07-21,23052.3,2.69,6743028.0,756218.0,275.0,5.9865,3100448.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7509.2
2026-07-22,23052.3,2.69,6743028.0,756218.0,376.0,5.9864,3100448.0,neutral,0,2,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7498.96
2026-07-23,23052.3,2.68,6747378.0,829623.0,904.0,5.9169,3064896.0,absorb,1,3,実質的にTIGHTENINGに近い状態（NET流動性3週連続減少）|EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7408.3
2026-07-24,23052.3,2.77,6747378.0,829623.0,675.0,5.9171,3064896.0,supply,0,0,,7411.98
2026-07-27,23052.3,2.79,6747378.0,829623.0,1380.0,5.9164,3064896.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7413.18
2026-07-28,23155.2,2.81,6747378.0,829623.0,1126.0,5.9166,3064896.0,supply,0,0,,7428.78
2026-07-29,23155.2,2.84,6747378.0,829623.0,2576.0,5.9152,3064896.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7316.15
2026-07-31,23155.2,2.84,6738190.0,910776.0,2151.0,5.8253,2944541.0,supply,0,2,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7489.72
2026-08-03,23155.2,2.84,6738190.0,910776.0,2127.0,5.8253,2944541.0,supply,0,0,,7600.5
2026-08-04,23155.2,2.78,6738190.0,910776.0,2251.0,5.8252,2944541.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7736.52
2026-08-07,23155.2,2.71,6748567.0,907324.0,1450.0,5.8398,3002731.0,supply,0,0,,7757.64
2026-08-10,23155.2,2.7,6748567.0,907324.0,975.0,5.8403,3002731.0,supply,0,0,,7753.11
2026-08-11,23155.2,2.7,6748567.0,907324.0,1250.0,5.84,3002731.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7728.2
2026-08-13,23155.2,2.72,6748567.0,907324.0,725.0,5.8405,3002731.0,supply,0,0,,7798.99
2026-08-14,23155.2,2.71,6759955.0,963950.0,450.0,5.7956,2947630.0,supply,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7785.76
2026-08-15,23155.2,2.71,6759955.0,963950.0,250.0,5.7958,2947630.0,supply,0,0,,7785.76
2026-08-17,23155.2,2.71,6759955.0,963950.0,250.0,5.7958,2947630.0,neutral,0,0,,7745.06
2026-08-18,23155.2,2.67,6759955.0,963950.0,255.0,5.7957,2947630.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7691.76
2026-08-19,23155.2,2.7,6759955.0,963950.0,155.0,5.7958,2947630.0,supply,0,0,,7707.98
2026-08-21,23155.2,2.73,6745699.0,953612.0,225.0,5.7919,2930817.0,supply,0,1,,7674.37
2026-08-22,23155.2,2.75,6745699.0,953612.0,200.0,5.7919,2930817.0,supply,0,0,,7674.37
2026-08-25,23155.2,2.7,6745699.0,953612.0,380.0,5.7917,2930817.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7652.86
2026-08-27,23218.0,2.69,6745699.0,953612.0,405.0,5.7917,2930817.0,neutral,0,0,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7677.28
2026-08-28,23218.0,2.67,6745699.0,953612.0,456.0,5.7916,2930817.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7675.7
2026-08-29,23218.0,2.63,6730912.0,950736.0,175.0,5.78,2916824.0,supply,0,2,,7730.99
2026-08-30,23218.0,2.63,6730912.0,950736.0,175.0,5.78,2916824.0,neutral,0,0,,7711.76
2026-09-01,23218.0,2.6,6730912.0,950736.0,175.0,5.78,2916824.0,neutral,0,0,,7711.76
2026-09-02,23218.0,2.6,6730912.0,950736.0,6726.0,5.7735,2916824.0,neutral,0,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7686.14
2026-09-03,23218.0,2.63,6730912.0,950736.0,725.0,5.7795,2916824.0,supply,0,0,,7631.47
2026-09-04,23218.0,2.65,6730912.0,950736.0,525.0,5.7797,2916824.0,supply,0,0,,7666.6
2026-09-05,23218.0,2.66,6737204.0,967935.0,702.0,5.7686,2929285.0,absorb,1,1,EASING認識の見直しを推奨（ステルス吸収額が政策供給額を超過）,7747.71
2026-09-09,23218.0,2.65,6737204.0,967935.0,675.0,5.7686,2929285.0,supply,0,0,,7718.6
2026-09-10,23218.0,2.68,6737204.0,967935.0,626.0,5.7686,2929285.0,supply,0,0,,7673.52
2026-09-11,23218.0,2.67,6737204.0,967935.0,432.0,5.7688,2929285.0,supply,0,0,,7636.36
